subjID	opt1hprob	opt2hprob	opt1hval	opt1lval	opt2hval	opt2lval	choice
13	0.2	0.9	-36	-37	7	-50	2
13	0.5	0.7	20	-25	15	-5	2
13	0.9	0.7	47	40	-26	-29	1
14	0.6	0.5	49	-49	-13	-37	1
14	0.1	0.7	22	7	50	3	2
14	0.3	0.9	-32	-39	21	13	2
14	0.2	0.1	6	-44	-7	-33	1
14	0.6	0.1	6	-34	2	-15	2
14	0.6	0.9	43	-25	-35	-46	1
14	0.2	0.6	33	-16	31	-28	2
14	0.5	0.9	9	-35	31	-20	2
14	0.3	0.5	34	-40	-20	-21	1
14	0.4	0.1	49	-27	19	-41	1
14	0.6	0.4	26	22	34	28	2
14	0.6	0.2	18	-32	1	-27	1
14	0.7	0.6	32	3	44	24	2
14	0.2	0.9	44	37	42	13	2
14	0.1	0.4	-35	-38	40	-29	2
14	0.2	0.8	39	-44	33	11	2
14	0.7	0.9	19	-2	21	-7	1
14	0.1	0.3	-30	-32	23	-42	2
14	0.8	0.7	3	-23	-5	-37	1
14	0.2	0.5	24	-21	-15	-44	1
14	0.4	0.2	4	-11	48	-29	2
14	0.8	0.3	25	-30	17	-48	1
14	0.4	0.6	22	18	14	-10	1
14	0.4	0.2	39	8	48	-24	2
14	0.3	0.6	8	-42	36	-35	2
14	0.1	0.6	-3	-11	-6	-15	2
14	0.5	0.1	5	-4	-2	-23	1
14	0.3	0.7	27	-4	25	4	1
14	0.8	0.8	-17	-29	-4	-5	1
14	0.9	0.6	-2	-43	-22	-40	1
14	0.9	0.5	23	-19	-5	-13	1
14	0.5	0.7	-7	-8	30	-8	2
14	0.8	0.7	37	35	27	-15	1
14	0.1	0.1	50	22	29	9	2
14	0.3	0.2	19	-11	0	-9	1
14	0.1	0.5	36	-3	48	-16	2
14	0.3	0.8	13	-39	43	12	2
14	0.6	0.6	30	-14	11	-1	2
14	0.3	0.8	28	-48	-4	-11	1
14	0.2	0.7	33	-42	-18	-38	1
14	0.2	0.9	25	-36	-15	-25	2
14	0.5	0.6	-1	-30	41	-17	2
14	0.7	0.5	-6	-40	13	-49	2
14	0.8	0.3	21	4	-11	-47	1
14	0.1	0.1	-10	-34	30	-28	2
14	0.7	0.3	12	-27	15	-40	1
14	0.5	0.2	-35	-42	13	-5	2
14	0.8	0.8	18	5	21	-13	2
14	0.1	0.5	22	6	41	-8	1
14	0.4	0.8	45	-13	-16	-49	1
14	0.5	0.1	9	2	-37	-49	1
14	0.6	0.8	-4	-24	-14	-43	1
14	0.4	0.9	31	-31	-7	-28	1
14	0.3	0.6	38	-16	20	-27	1
14	0.4	0.3	-11	-48	-1	-18	2
14	0.5	0.5	-17	-38	38	-43	2
14	0.7	0.8	20	-31	32	-21	2
14	0.3	0.3	20	-8	35	-15	2
14	0.8	0.3	-11	-34	17	-17	2
14	0.6	0.4	-16	-20	26	-49	1
14	0.8	0.1	30	-29	46	42	2
14	0.3	0.8	40	14	24	14	2
14	0.1	0.1	40	-37	-3	-44	1
14	0.7	0.5	50	33	42	37	1
14	0.7	0.5	16	6	20	-6	1
14	0.5	0.4	13	-2	19	-37	2
14	0.5	0.9	41	16	41	-1	2
14	0.2	0.1	16	2	38	22	2
14	0.5	0.7	29	-33	31	-4	2
14	0.6	0.5	42	-30	12	-33	1
14	0.5	0.4	31	-14	-3	-10	1
14	0.3	0.4	5	-36	35	-24	1
14	0.5	0.2	31	-18	50	-24	1
14	0.5	0.7	2	-38	44	40	2
14	0.3	0.7	27	2	-2	-17	1
14	0.1	0.4	26	3	26	-19	1
14	0.2	0.8	34	31	-7	-48	1
14	0.2	0.4	35	-25	-21	-38	1
14	0.6	0.8	-7	-49	-26	-35	1
14	0.3	0.8	33	-45	21	9	2
14	0.3	0.5	-27	-43	36	-35	2
14	0.1	0.3	27	6	-22	-44	1
14	0.7	0.2	4	-35	21	-7	2
14	0.2	0.3	40	-32	4	-14	1
14	0.3	0.6	45	8	9	-7	1
14	0.1	0.8	39	-13	37	30	2
14	0.9	0.3	-44	-49	39	-43	2
14	0.5	0.4	0	-9	34	1	2
14	0.2	0.1	45	-26	48	-23	1
14	0.2	0.2	20	-22	-18	-50	1
14	0.6	0.3	19	-41	22	-47	1
14	0.6	0.7	26	-10	27	1	2
14	0.9	0.1	25	-17	32	21	2
14	0.3	0.8	26	-41	4	-16	2
14	0.7	0.2	27	-42	-16	-45	1
14	0.4	0.5	-2	-3	19	-26	2
14	0.7	0.6	33	21	49	31	1
14	0.3	0.6	18	-25	-12	-13	1
14	0.6	0.4	13	-10	28	8	2
14	0.8	0.9	32	-27	1	-7	1
14	0.8	0.2	32	-6	22	-37	1
14	0.1	0.5	-15	-31	42	-35	2
14	0.7	0.7	-20	-33	24	-14	2
14	0.2	0.7	46	-18	30	-14	2
14	0.1	0.5	46	-33	39	-23	2
14	0.8	0.6	18	-28	-17	-35	1
14	0.5	0.6	35	-26	48	8	2
14	0.1	0.2	-22	-24	35	7	2
14	0.6	0.6	-1	-21	27	-19	1
14	0.3	0.6	33	-6	39	10	2
14	0.3	0.9	-27	-32	20	-47	2
14	0.4	0.7	-16	-43	-15	-45	1
14	0.2	0.9	16	-40	12	10	2
14	0.8	0.1	-13	-43	1	-47	1
14	0.3	0.8	-23	-39	47	13	2
14	0.2	0.2	37	-48	43	12	2
14	0.7	0.9	-6	-48	-33	-45	1
14	0.7	0.8	43	-19	-1	-38	1
14	0.3	0.8	-5	-7	-5	-26	2
14	0.7	0.7	31	-18	11	-49	1
14	0.1	0.1	6	-13	21	-44	1
14	0.5	0.4	40	9	31	5	1
14	0.9	0.9	5	-46	-25	-44	1
14	0.7	0.8	44	39	3	-31	1
14	0.9	0.9	3	-36	24	-1	2
14	0.7	0.3	-3	-45	23	-36	2
14	0.4	0.7	21	-16	2	-10	1
14	0.6	0.6	6	-3	42	19	2
14	0.8	0.4	34	-28	35	33	1
14	0.5	0.7	11	2	22	-42	2
14	0.8	0.6	22	-23	43	-45	1
14	0.4	0.9	3	-21	47	-1	2
14	0.4	0.7	12	4	23	-39	1
14	0.7	0.5	40	-5	24	-30	1
14	0.1	0.9	20	9	-2	-42	1
14	0.1	0.1	40	21	44	-45	1
14	0.4	0.1	21	-31	5	-25	1
14	0.2	0.2	-24	-34	25	23	2
14	0.9	0.3	23	-21	1	-25	1
14	0.1	0.3	-1	-47	8	7	2
14	0.9	0.1	10	-30	43	-39	2
14	0.1	0.8	13	0	21	-3	2
14	0.5	0.3	37	17	17	-36	1
14	0.4	0.1	10	-28	34	0	2
14	0.2	0.1	-4	-31	37	-36	2
14	0.4	0.4	38	33	22	-13	1
14	0.6	0.5	36	-10	-27	-35	1
14	0.1	0.7	-2	-42	22	-10	2
14	0.7	0.9	40	25	32	-35	1
14	0.8	0.9	6	-41	39	23	2
14	0.8	0.7	49	14	-30	-32	1
14	0.7	0.1	-15	-36	17	16	2
14	0.8	0.1	-3	-42	34	-19	1
14	0.2	0.8	48	43	14	-12	1
14	0.4	0.5	24	23	30	27	2
14	0.3	0.1	28	-38	34	-36	1
14	0.8	0.5	23	-46	-20	-27	1
14	0.4	0.5	50	-6	38	1	1
14	0.9	0.4	11	-11	42	-16	1
14	0.4	0.6	41	38	36	-13	1
14	0.6	0.6	-8	-14	47	-9	2
14	0.4	0.5	-5	-47	7	-26	2
14	0.4	0.2	-2	-44	3	-28	1
14	0.2	0.5	-4	-33	10	-14	1
14	0.2	0.3	28	-7	35	-6	2
14	0.3	0.3	34	31	40	-43	1
14	0.3	0.5	-5	-45	20	-7	2
14	0.9	0.2	-12	-40	45	-17	2
14	0.3	0.3	40	15	24	-8	1
14	0.7	0.4	4	1	40	-44	2
14	0.9	0.3	47	-25	23	4	1
14	0.6	0.1	31	-19	-3	-6	1
14	0.4	0.1	-10	-24	48	-11	2
14	0.1	0.7	41	-46	-24	-34	2
14	0.3	0.2	5	1	26	-49	1
14	0.5	0.2	40	9	15	8	1
14	0.3	0.5	46	8	19	2	1
14	0.3	0.2	38	-23	35	-19	2
14	0.8	0.6	44	-24	49	-31	1
14	0.1	0.1	48	-37	4	-11	1
14	0.2	0.5	46	8	13	-31	1
14	0.9	0.4	23	16	15	-3	1
14	0.7	0.5	31	-44	44	-30	1
14	0.9	0.8	37	-46	-27	-31	1
14	0.1	0.1	-25	-27	46	20	2
14	0.6	0.9	-2	-36	46	25	2
14	0.2	0.3	-1	-8	-36	-47	1
14	0.7	0.6	29	9	13	-26	2
14	0.5	0.8	23	-16	32	-3	2
14	0.9	0.9	10	-41	33	-12	2
14	0.9	0.7	3	-27	46	36	2
14	0.6	0.6	39	-24	21	11	2
14	0.3	0.3	14	-27	10	-21	1
14	0.6	0.7	-17	-44	19	-18	2
14	0.9	0.4	39	-47	47	-12	1
14	0.9	0.6	-38	-45	16	-35	2
14	0.7	0.2	35	30	33	23	2
14	0.8	0.6	-9	-42	19	-35	2
14	0.2	0.6	-14	-25	18	-36	2
14	0.5	0.9	-22	-35	35	32	2
14	0.3	0.8	18	17	44	4	1
14	0.6	0.5	-2	-33	29	14	2
14	0.2	0.8	-3	-38	17	-47	2
14	0.1	0.7	7	-31	-18	-26	1
14	0.3	0.7	16	-33	-17	-29	1
14	0.8	0.2	15	-16	-44	-49	1
14	0.1	0.4	43	-5	21	-41	1
14	0.3	0.6	10	-28	22	-4	2
14	0.1	0.4	29	-8	8	6	2
14	0.3	0.9	6	-12	20	5	2
14	0.1	0.5	-25	-49	24	-16	2
14	0.8	0.1	40	-29	-24	-31	1
14	0.4	0.1	22	-18	-22	-28	1
14	0.6	0.4	5	-8	17	-41	1
14	0.7	0.5	20	-1	24	-11	1
14	0.2	0.2	40	-30	23	11	2
14	0.8	0.2	29	-30	-12	-13	1
14	0.1	0.5	30	-1	31	-18	1
14	0.8	0.8	21	17	20	-9	1
14	0.6	0.5	16	-10	-3	-14	1
14	0.4	0.5	28	-49	36	27	2
14	0.4	0.9	17	6	14	6	2
14	0.4	0.1	1	-16	28	-8	1
14	0.2	0.8	5	-14	-35	-48	1
14	0.1	0.8	42	7	23	-14	2
14	0.2	0.7	29	11	32	-11	1
14	0.3	0.9	32	27	48	-4	2
14	0.8	0.2	34	-17	12	-42	1
14	0.1	0.7	15	-13	-9	-50	1
14	0.2	0.4	40	33	5	-44	1
14	0.5	0.3	46	-50	-16	-22	1
14	0.5	0.7	21	-36	41	15	2
14	0.8	0.3	-4	-5	35	16	2
14	0.6	0.3	25	-31	35	21	2
14	0.5	0.6	49	15	-40	-46	1
14	0.7	0.9	-3	-21	41	-20	2
14	0.4	0.8	37	27	-32	-50	1
14	0.7	0.9	30	-50	28	-47	1
14	0.6	0.3	46	-16	-17	-30	2
14	0.9	0.8	6	-30	-6	-44	1
14	0.2	0.4	23	12	9	-25	1
14	0.3	0.6	18	-44	11	-41	2
14	0.6	0.1	46	-46	-12	-47	1
14	0.2	0.4	44	40	46	-23	1
14	0.6	0.6	39	26	40	-47	1
14	0.7	0.1	36	-14	-35	-49	1
14	0.6	0.2	39	-21	-23	-28	1
14	0.6	0.9	-1	-40	-3	-25	2
14	0.5	0.9	18	-18	20	-6	2
14	0.6	0.1	27	-5	46	18	2
14	0.4	0.7	43	26	6	-45	1
14	0.7	0.5	39	6	50	32	2
14	0.9	0.5	29	-23	-7	-26	1
14	0.8	0.7	-40	-45	-1	-30	2
14	0.7	0.6	35	1	45	-7	2
14	0.9	0.3	-13	-30	2	-20	2
14	0.3	0.4	30	-18	-17	-50	1
14	0.9	0.9	-25	-41	38	28	2
14	0.8	0.1	-31	-36	39	-16	1
14	0.3	0.1	-25	-34	9	-24	2
14	0.7	0.5	14	3	3	-30	1
14	0.3	0.8	-29	-40	-4	-31	2
14	0.5	0.5	-18	-20	22	-25	2
14	0.2	0.7	43	12	39	37	2
14	0.9	0.4	15	-21	10	5	2
14	0.5	0.4	45	-18	5	-16	1
14	0.5	0.3	15	-1	-26	-31	1
14	0.2	0.2	41	-13	47	-50	1
14	0.8	0.2	31	-47	43	24	2
14	0.6	0.2	44	-14	49	20	2
14	0.8	0.6	22	-4	25	-6	1
14	0.4	0.4	15	2	-4	-35	2
14	0.2	0.6	-30	-36	17	-40	2
14	0.4	0.9	-19	-22	32	24	2
14	0.1	0.7	29	-38	30	-38	2
14	0.1	0.3	19	-45	27	19	2
14	0.8	0.7	16	-29	14	-11	2
14	0.8	0.2	50	22	45	-33	1
14	0.6	0.1	-22	-37	49	-33	2
14	0.6	0.4	3	-43	26	9	2
14	0.7	0.6	50	12	-13	-44	1
14	0.4	0.4	5	-45	41	28	2
14	0.4	0.2	1	-4	7	-37	2
14	0.8	0.5	38	32	9	-21	1
14	0.2	0.7	22	-37	46	-25	2
14	0.8	0.8	-42	-44	22	13	2
14	0.1	0.3	49	44	43	0	1
14	0.2	0.1	16	-35	47	-39	2
14	0.6	0.5	44	-35	-20	-37	1
14	0.4	0.8	6	-18	24	-28	2
14	0.9	0.4	8	-11	30	-42	2
14	0.5	0.3	14	-25	44	-10	2
14	0.9	0.2	49	22	46	-9	1
14	0.6	0.6	29	2	21	-4	2
14	0.4	0.2	0	-46	41	-29	2
14	0.7	0.4	35	10	44	19	2
14	0.8	0.8	50	35	15	-21	1
14	0.1	0.1	45	2	40	-30	1
14	0.7	0.6	-28	-30	5	-13	2
14	0.7	0.8	-17	-29	48	29	2
15	0.9	0.1	-19	-33	31	15	2
15	0.4	0.5	36	5	-2	-8	1
15	0.5	0.2	13	-23	39	-33	1
15	0.8	0.3	36	-9	24	-35	1
15	0.4	0.1	10	8	37	17	1
15	0.3	0.8	5	-26	-9	-10	1
15	0.4	0.3	14	-34	21	-45	1
15	0.2	0.4	-31	-49	2	-24	2
15	0.6	0.4	50	48	-41	-50	1
15	0.2	0.8	-8	-34	45	15	2
15	0.1	0.6	32	-27	14	0	2
15	0.9	0.6	10	-49	-5	-43	1
15	0.2	0.1	2	-6	14	-15	2
15	0.1	0.7	-6	-34	18	-34	2
15	0.2	0.6	13	-32	-36	-45	1
15	0.1	0.7	0	-38	23	-22	2
15	0.2	0.1	4	-27	-13	-38	1
15	0.2	0.8	48	-35	-1	-46	2
15	0.9	0.2	16	-40	10	-25	1
15	0.7	0.8	13	-6	44	6	2
15	0.8	0.7	35	31	-14	-47	1
15	0.1	0.3	50	17	3	-12	1
15	0.4	0.1	37	-42	18	-29	2
15	0.8	0.6	-8	-22	49	6	2
15	0.9	0.7	9	-17	27	-50	2
15	0.2	0.7	0	-44	21	-16	2
15	0.5	0.2	18	-8	35	-21	1
15	0.1	0.1	37	27	46	18	1
15	0.6	0.1	-32	-47	-6	-19	2
15	0.4	0.6	6	-31	31	11	2
15	0.5	0.4	34	26	50	49	2
15	0.2	0.6	2	-10	36	21	2
15	0.1	0.4	-42	-44	30	-43	2
15	0.5	0.4	25	-23	29	-11	2
15	0.9	0.5	46	0	39	-37	1
15	0.6	0.5	41	-20	16	8	1
15	0.1	0.9	46	23	-45	-50	1
15	0.9	0.5	-3	-35	29	-50	2
15	0.4	0.2	28	-49	3	-23	1
15	0.7	0.1	30	-26	2	-35	1
15	0.7	0.6	49	2	12	-28	1
15	0.5	0.3	45	-2	17	10	1
15	0.7	0.1	42	-12	7	-35	1
15	0.1	0.7	48	-8	45	-19	2
15	0.3	0.5	-10	-13	49	-46	2
15	0.2	0.5	24	4	11	5	1
15	0.1	0.2	27	18	-7	-34	1
15	0.2	0.9	28	18	42	33	2
15	0.9	0.1	18	9	31	-33	1
15	0.6	0.9	11	6	7	-30	1
15	0.1	0.4	32	-42	35	-47	2
15	0.9	0.3	15	-23	-28	-37	1
15	0.6	0.8	-18	-39	28	18	2
15	0.8	0.6	28	-30	45	11	2
15	0.1	0.8	27	23	-3	-18	1
15	0.5	0.2	-5	-27	6	-38	2
15	0.8	0.1	39	23	50	-19	1
15	0.4	0.6	30	13	49	-2	2
15	0.9	0.1	46	14	0	-19	1
15	0.6	0.7	37	5	-29	-30	1
15	0.3	0.8	42	-45	22	-12	2
15	0.2	0.7	18	-14	47	24	2
15	0.5	0.5	30	-46	22	-18	2
15	0.5	0.4	49	-7	-15	-41	1
15	0.9	0.5	-35	-38	42	33	2
15	0.9	0.1	39	-19	-29	-34	1
15	0.9	0.2	-42	-43	-36	-41	2
15	0.9	0.9	13	-31	24	3	2
15	0.3	0.8	44	23	35	-13	1
15	0.1	0.6	41	30	42	28	2
15	0.2	0.4	17	-25	13	1	2
15	0.5	0.2	-6	-9	22	-17	2
15	0.3	0.3	17	-35	-44	-45	1
15	0.1	0.4	32	-2	41	17	2
15	0.9	0.8	25	-49	49	18	2
15	0.1	0.8	38	34	31	9	1
15	0.5	0.7	20	-36	41	12	2
15	0.5	0.2	5	-11	-28	-36	1
15	0.8	0.5	45	-6	14	5	1
15	0.1	0.6	4	-13	10	-18	2
15	0.8	0.8	-32	-39	14	-36	2
15	0.5	0.3	9	-38	45	15	2
15	0.5	0.3	-5	-20	35	-17	2
15	0.6	0.5	16	-5	50	10	2
15	0.5	0.3	42	-16	4	3	2
15	0.6	0.7	-11	-36	-6	-49	2
15	0.9	0.2	14	-12	15	12	2
15	0.8	0.6	-25	-26	25	10	2
15	0.2	0.4	-27	-42	49	-18	2
15	0.7	0.5	1	-33	17	8	2
15	0.2	0.6	32	-47	50	-30	2
15	0.3	0.4	-11	-34	46	-44	2
15	0.3	0.8	21	-5	39	-1	2
15	0.2	0.6	19	10	13	-28	1
15	0.1	0.8	10	-12	13	-35	2
15	0.6	0.7	-18	-46	-25	-46	1
15	0.1	0.5	15	2	21	0	2
15	0.3	0.4	48	-30	33	-30	1
15	0.3	0.6	46	32	-12	-29	1
15	0.5	0.2	5	4	28	0	1
15	0.8	0.8	46	9	28	12	2
15	0.3	0.2	13	4	35	12	2
15	0.8	0.9	21	-35	20	-37	2
15	0.7	0.3	46	-18	10	-39	1
15	0.1	0.6	28	-31	22	-12	1
15	0.8	0.1	-18	-22	44	19	2
15	0.4	0.3	49	-47	-9	-29	2
15	0.3	0.8	42	40	23	-31	1
15	0.4	0.3	44	-40	35	21	2
15	0.7	0.3	8	-49	-3	-30	1
15	0.3	0.3	31	-3	26	-31	1
15	0.8	0.6	-2	-50	-3	-22	2
15	0.5	0.7	12	-41	37	9	2
15	0.7	0.7	41	-27	15	-33	1
15	0.7	0.6	22	14	17	8	1
15	0.5	0.6	47	-14	31	1	1
15	0.9	0.9	50	-4	-6	-45	1
15	0.6	0.9	-13	-30	-36	-40	1
15	0.8	0.3	39	-38	14	1	1
15	0.1	0.9	40	10	10	-23	1
15	0.4	0.9	-45	-46	8	-8	2
15	0.2	0.8	10	-12	-2	-41	2
15	0.8	0.6	38	2	32	-17	1
15	0.5	0.5	31	-23	49	-28	2
15	0.8	0.5	25	-14	-20	-22	1
15	0.7	0.6	-30	-41	45	33	2
15	0.1	0.2	2	-17	41	-47	1
15	0.3	0.3	10	-42	30	-4	2
15	0.3	0.5	49	-35	33	26	2
15	0.5	0.3	45	-18	-3	-30	1
15	0.4	0.8	45	-22	21	-42	2
15	0.7	0.7	44	-45	21	-21	1
15	0.1	0.4	17	10	43	35	2
15	0.4	0.3	42	-36	6	-9	1
15	0.6	0.7	12	3	35	30	2
15	0.2	0.7	-42	-46	5	-32	2
15	0.7	0.1	49	15	-29	-38	1
15	0.5	0.4	0	-43	28	-3	2
15	0.1	0.4	19	-34	-30	-44	1
15	0.5	0.5	28	1	-34	-39	1
15	0.9	0.5	0	-1	16	5	2
15	0.1	0.8	18	-31	40	-9	2
15	0.7	0.1	-4	-28	29	-26	1
15	0.4	0.4	23	19	32	-11	2
15	0.7	0.8	14	-5	-14	-47	1
15	0.6	0.7	-20	-25	13	-21	2
15	0.4	0.3	27	-3	-12	-18	1
15	0.4	0.8	19	6	4	-35	1
15	0.1	0.4	32	-43	23	14	2
15	0.7	0.4	-38	-44	12	-21	2
15	0.2	0.3	40	4	28	-9	1
15	0.8	0.9	41	-8	-11	-22	1
15	0.1	0.8	4	-34	-7	-16	2
15	0.3	0.9	49	8	44	22	2
15	0.6	0.1	5	-20	28	-50	1
15	0.1	0.1	-45	-48	42	10	2
15	0.9	0.8	11	-12	47	-6	2
15	0.5	0.1	35	-38	-25	-41	1
15	0.5	0.1	-18	-41	29	-24	2
15	0.9	0.1	7	-38	18	-45	1
15	0.6	0.9	41	-18	48	-16	2
15	0.7	0.8	44	-44	19	-37	1
15	0.5	0.6	32	-13	1	-48	1
15	0.1	0.6	38	-43	-7	-21	2
15	0.6	0.3	-35	-41	-13	-22	2
15	0.1	0.6	-33	-42	8	-17	2
15	0.1	0.3	20	-43	-23	-33	1
15	0.5	0.5	21	-35	11	5	2
15	0.3	0.8	15	4	-6	-16	1
15	0.2	0.2	-11	-32	7	-6	2
15	0.4	0.9	39	3	12	-8	2
15	0.4	0.5	23	20	49	25	2
15	0.1	0.1	22	-23	-5	-39	1
15	0.7	0.7	6	-14	2	-49	1
15	0.2	0.8	-41	-48	27	-12	2
15	0.7	0.7	5	-22	25	-27	2
15	0.3	0.3	-7	-43	26	13	2
15	0.9	0.3	37	-42	22	-20	1
15	0.9	0.6	21	-44	34	15	2
15	0.1	0.8	-1	-14	14	-10	2
15	0.6	0.6	50	37	42	28	1
15	0.9	0.3	34	28	-24	-27	1
15	0.2	0.5	21	16	-15	-40	1
15	0.7	0.9	-38	-50	19	3	2
15	0.5	0.8	-35	-50	26	-28	2
15	0.3	0.2	37	-7	32	-17	1
15	0.7	0.6	48	40	39	6	1
15	0.1	0.3	49	29	40	22	1
15	0.6	0.1	-13	-39	-24	-30	1
15	0.5	0.6	8	-7	1	-3	1
15	0.9	0.3	38	-31	36	4	1
15	0.5	0.3	25	-5	3	-31	1
15	0.2	0.8	4	-34	22	1	2
15	0.9	0.2	10	8	0	-6	1
15	0.8	0.9	-14	-43	28	-47	2
15	0.1	0.8	43	6	-1	-37	1
15	0.9	0.1	16	-45	40	-2	1
15	0.8	0.8	-20	-26	29	-29	2
15	0.9	0.5	41	34	19	-7	1
15	0.9	0.4	9	-21	24	9	2
15	0.5	0.7	13	-14	7	-26	2
15	0.5	0.2	-26	-45	41	16	2
15	0.9	0.6	-25	-37	34	-32	2
15	0.2	0.4	17	-26	46	-31	2
15	0.2	0.4	27	-9	34	-4	2
15	0.1	0.9	16	-34	13	-14	2
15	0.1	0.9	20	-40	34	-18	2
15	0.6	0.9	30	-35	-25	-50	1
15	0.4	0.5	14	-21	48	-24	2
15	0.6	0.9	14	-12	29	-7	2
15	0.9	0.2	23	-17	-6	-15	1
15	0.3	0.7	11	3	1	-47	1
15	0.7	0.2	21	4	44	19	2
15	0.3	0.1	19	-23	25	2	2
15	0.9	0.9	-14	-33	13	-27	2
15	0.2	0.9	6	-33	12	-2	2
15	0.8	0.2	-5	-25	29	-7	2
15	0.7	0.8	22	-24	29	0	2
15	0.4	0.7	44	-40	20	-27	2
15	0.1	0.3	35	-17	29	23	2
15	0.8	0.5	20	5	3	-25	1
15	0.5	0.1	-17	-24	34	13	2
15	0.9	0.1	40	16	42	-30	1
15	0.7	0.9	-16	-27	40	-7	2
15	0.2	0.3	33	31	12	-27	1
15	0.3	0.4	5	-19	-35	-42	1
15	0.6	0.7	2	-5	37	-1	2
15	0.2	0.5	37	35	-6	-9	1
15	0.4	0.9	27	15	38	-45	2
15	0.2	0.3	14	-20	19	-43	2
15	0.6	0.3	20	-33	25	-24	2
15	0.8	0.8	19	5	20	-42	2
15	0.2	0.8	5	-10	25	-16	2
15	0.8	0.1	40	16	44	15	2
15	0.5	0.3	48	-44	41	21	2
15	0.6	0.5	36	30	35	28	1
15	0.3	0.2	17	-18	45	29	2
15	0.6	0.5	44	17	26	-28	1
15	0.1	0.5	13	-42	50	-24	2
15	0.2	0.2	39	5	48	5	2
15	0.2	0.9	-7	-20	-1	-47	2
15	0.7	0.5	38	27	50	-18	1
15	0.9	0.1	18	-47	-10	-15	1
15	0.3	0.5	31	-45	-14	-35	2
15	0.7	0.2	-37	-38	0	-46	1
15	0.5	0.7	28	-22	25	7	2
15	0.3	0.1	3	-48	-13	-15	2
15	0.5	0.3	-14	-15	49	17	2
15	0.2	0.4	-17	-49	-34	-47	1
15	0.8	0.7	-5	-48	13	-22	2
15	0.1	0.8	12	-5	11	10	2
15	0.9	0.2	-25	-40	-16	-42	1
15	0.7	0.6	48	-14	33	-4	1
15	0.5	0.9	12	-27	11	3	2
15	0.5	0.1	39	-1	31	-21	1
15	0.3	0.5	48	-29	21	-20	2
15	0.6	0.9	40	-30	43	12	2
15	0.6	0.5	28	-32	37	-19	1
15	0.5	0.9	-9	-49	34	20	2
15	0.5	0.2	46	-30	25	5	1
15	0.1	0.4	-32	-34	-7	-35	1
15	0.4	0.3	-7	-35	6	-41	1
15	0.2	0.5	40	-30	-35	-49	1
15	0.1	0.3	22	-3	38	-4	2
15	0.3	0.6	-19	-43	47	4	2
15	0.5	0.5	44	-32	-37	-45	1
15	0.6	0.2	21	-18	-16	-27	1
15	0.7	0.5	48	34	27	12	1
15	0.9	0.2	40	-43	40	-6	1
15	0.9	0.2	29	-4	8	7	1
15	0.4	0.2	8	-50	44	13	2
15	0.9	0.3	44	31	38	4	1
15	0.3	0.2	20	-40	39	-14	2
15	0.2	0.4	18	-36	44	40	2
15	0.3	0.1	-6	-22	30	-22	1
15	0.3	0.5	34	-21	48	-31	2
15	0.4	0.1	5	-33	29	10	2
15	0.4	0.2	48	-26	38	-26	1
15	0.3	0.6	16	-33	21	-16	2
15	0.1	0.2	-21	-45	36	13	2
15	0.6	0.8	35	-14	5	-39	1
15	0.7	0.7	39	-28	21	6	2
15	0.8	0.6	-18	-25	35	-21	2
15	0.2	0.9	30	-34	33	-36	2
15	0.3	0.3	47	22	37	-47	1
15	0.1	0.7	18	-47	-15	-28	1
15	0.3	0.5	7	4	27	-40	1
15	0.1	0.7	42	-35	-9	-50	1
15	0.7	0.6	50	-12	23	14	1
15	0.1	0.5	21	-31	16	-17	2
15	0.8	0.4	-1	-10	24	11	2
15	0.2	0.5	45	-37	-14	-28	1
15	0.5	0.2	-24	-48	3	-21	1
15	0.7	0.6	29	-1	40	10	2
15	0.7	0.5	41	-20	38	-26	2
15	0.1	0.2	33	1	41	-16	1
15	0.2	0.2	32	21	42	-8	1
15	0.9	0.3	40	29	7	-29	1
15	0.3	0.3	10	-47	39	37	2
15	0.7	0.8	46	22	17	-22	1
16	0.1	0.3	-23	-45	-1	-32	2
16	0.7	0.1	41	8	4	-2	1
16	0.6	0.7	44	-23	-11	-17	1
16	0.3	0.8	45	17	27	25	1
16	0.4	0.9	10	-7	29	16	2
16	0.4	0.4	16	3	31	-30	1
16	0.6	0.5	49	-12	40	29	2
16	0.7	0.5	10	-9	-36	-43	1
16	0.7	0.6	37	-47	29	-23	1
16	0.8	0.6	32	-18	48	-40	1
16	0.9	0.3	17	-26	45	31	2
16	0.2	0.8	24	-5	-1	-19	1
16	0.1	0.4	17	-18	-5	-19	2
16	0.2	0.5	42	-31	23	-38	2
16	0.5	0.7	27	-18	39	-8	2
16	0.4	0.1	24	3	30	-30	1
16	0.1	0.4	21	-10	29	5	2
16	0.8	0.4	6	-42	50	22	2
16	0.7	0.3	29	-32	14	-8	1
16	0.8	0.3	38	36	26	-7	1
16	0.2	0.2	12	-18	21	-8	2
16	0.2	0.3	-33	-42	33	-4	2
16	0.3	0.9	14	-33	36	11	2
16	0.7	0.5	19	-15	-36	-44	1
16	0.5	0.2	28	-47	28	-48	1
16	0.5	0.8	24	-45	13	-8	2
16	0.6	0.8	43	-24	35	-32	2
16	0.9	0.7	12	-41	17	-14	1
16	0.4	0.9	20	-8	4	-38	1
16	0.9	0.4	44	10	28	-44	1
16	0.2	0.4	2	-27	42	5	2
16	0.9	0.5	2	-1	38	-30	1
16	0.1	0.4	19	-3	-5	-23	1
